Date,Temperature_C,Humidity,Wind_Speed,Solar_Radiation,Pressure,Month,Day_of_Year,Quarter,Week_of_Year,Day_of_Week,Is_Weekend,Temp_Humidity_Interaction,Wind_Solar_Interaction,Pressure_Temp_Interaction,Temperature_Squared,Humidity_Squared,Wind_Speed_Sqrt,Temp_MA_7,Temp_MA_30,Energy_MA_7,Temp_Lag_1,Temp_Lag_7,Energy_Lag_1,Season_Encoded,Temp_Category_Encoded,Season_Autumn,Season_Spring,Season_Summer,Season_Winter,TempCat_Cold,TempCat_Cool,TempCat_Moderate,TempCat_Hot
1981-06-19,6.3,53.693957534637654,0.8014207107108142,19.94125017441928,1010.5884750773835,6,170,2,25,4,0,338.2719324682172,15.981330887245248,6366.707392987516,39.69,2883.0410757314717,0.8952210401408215,7.2,8.48,1209.2547565274895,4.3,7.7,1267.6667234353501,2,1,False,False,True,False,False,True,False,False
1981-08-15,8.6,65.96420028643195,5.904567863827641,169.404585761015,1008.5452911323313,8,227,3,33,5,1,567.2921224633147,1000.2608730695226,8673.489503738048,73.96,4351.275719428509,2.429931658262767,6.614285714285714,7.426666666666667,1084.650460817118,9.0,6.8,1108.3273122936891,2,1,False,False,True,False,False,True,False,False
1984-07-15,0.9,95.0,5.223264448945991,123.18514364553299,1013.138301997237,7,197,3,28,6,1,85.5,643.4285814420176,911.8244717975133,0.81,9025.0,2.2854462253454995,5.171428571428572,6.076666666666666,1206.6630069367316,0.1,7.2,1577.919417682013,2,0,False,False,True,False,True,False,False,False
1985-01-05,14.6,56.29214825292916,0.5580183660205535,454.35486913932766,1001.9482691898095,1,5,1,1,5,1,821.8653644927657,253.53836167061004,14628.444730171219,213.16,3168.8059549297554,0.7470062690637567,14.471428571428573,13.056666666666667,922.8038491377977,12.7,12.6,934.4018099213017,3,1,False,False,False,True,False,True,False,False
1988-02-07,9.2,64.35764928032637,0.621791938757772,253.5129829090956,1021.3079392310331,2,38,1,5,6,1,592.0903733790026,157.63232914331246,9396.033040925504,84.63999999999999,4141.907020889494,0.7885378486526642,13.6,16.13,907.4161847928095,13.4,14.4,758.5121270654158,3,1,False,False,False,True,False,True,False,False
1989-09-21,7.2,60.03816163508664,0.757305791433715,288.73982611427726,1030.0,9,264,3,38,3,0,432.2747637726238,218.664342533906,7416.0,51.84,3604.580852520789,0.8702331822182575,8.842857142857143,7.640000000000001,1033.8855345139787,8.6,6.5,917.043388302001,0,1,True,False,False,False,False,True,False,False
1990-01-14,15.8,47.69974234106061,0.2415393898828481,127.15690004722214,1025.49896502546,1,14,1,2,6,1,753.6559289887578,30.71340005680033,16202.883647402268,249.64000000000001,2275.265419403571,0.49146657046318837,17.62857142857143,14.743333333333334,935.3685784005318,15.5,16.4,925.5419161387358,3,3,False,False,False,True,False,False,True,False
1982-07-09,2.4,70.06403993112804,1.1805514995878807,62.791978952428764,1008.8378238010067,7,190,3,27,4,0,168.1536958347073,74.12916491438042,2421.210777122416,5.76,4908.969691470704,1.086531867727717,4.628571428571428,5.75,1263.7093273162047,5.3,1.6,1264.1054246627934,2,0,False,False,True,False,True,False,False,False
1983-07-04,7.2,63.57056701419572,0.35670954915951975,257.4443275519196,1002.8226705991054,7,185,3,27,0,0,457.70808250220915,91.83285001472098,7220.323228313559,51.84,4041.216990506349,0.5972516631701579,7.214285714285714,6.609999999999999,1130.3580744661836,9.5,3.9,1079.0753202717933,2,1,False,False,True,False,False,True,False,False
1990-03-20,13.6,44.668287453315656,0.4962119477579301,127.51555655716164,1013.3906451073402,3,79,1,12,1,0,607.4887093650929,63.274742688665675,13782.112773459827,184.95999999999998,1995.2559040120368,0.7044231311917079,13.271428571428572,15.316666666666666,880.4911434592508,15.0,9.2,864.8520369517976,1,1,False,True,False,False,False,True,False,False
1984-05-26,9.8,61.946294598464576,1.4596860192942431,270.64371731592206,1004.8310391182187,5,147,2,21,5,1,607.0736870649529,395.0548503758747,9847.344183358544,96.04000000000002,3837.3434144797616,1.2081746642328846,9.528571428571428,8.29,1028.9427097765256,8.0,8.7,968.0034253827506,1,1,False,True,False,False,False,True,False,False
1982-07-30,5.6,31.832970364881724,3.1989557099814614,62.12021051007072,1030.0,7,211,3,30,4,0,178.26463404333765,198.71980211644112,5768.0,31.359999999999996,1013.3380022514381,1.7885624702485126,6.3428571428571425,4.5600000000000005,1225.3074502543916,5.7,3.5,1269.2983508388666,2,1,False,False,True,False,False,True,False,False
1988-01-05,13.6,78.86405209306744,1.3920685833060318,162.30210882977485,1005.2834540612805,1,5,1,1,1,0,1072.551108465717,225.93566670624608,13671.854975233415,184.95999999999998,6219.538712538056,1.179859560840201,14.528571428571427,13.923333333333334,948.1240957375197,15.0,14.3,1120.0345692801125,3,1,False,False,False,True,False,True,False,False
1984-08-15,6.0,63.94251832911363,0.039694281377341656,68.84982902295646,1008.5722844331381,8,228,3,33,2,0,383.6551099746818,2.7329444860190977,6051.433706598828,36.0,4088.645650269033,0.19923423746269528,7.857142857142857,8.26,1104.9737305361857,8.0,11.6,1090.2354419858323,2,1,False,False,True,False,False,True,False,False
1983-12-05,12.0,57.98448198032163,0.3170879324255411,647.1259596501451,1030.0,12,339,4,49,0,0,695.8137837638596,205.19583256435865,12360.0,144.0,3362.200150526244,0.5631056139176213,13.785714285714286,12.243333333333332,881.1198057587638,13.2,15.8,1165.6463153409068,3,1,False,False,False,True,False,True,False,False
1987-07-03,3.9,72.52674104251318,0.17412251014433483,207.13574566801262,996.776015032441,7,184,3,27,4,0,282.8542900658014,36.06699597633288,3887.42645862652,15.209999999999999,5260.128166247766,0.4172798942488541,6.642857142857143,7.83,1116.2581486468496,2.7,8.9,1362.4946464431412,2,0,False,False,True,False,True,False,False,False
1988-02-29,16.3,73.98191584342865,0.8266539457854504,127.85460457523644,1011.9447517267391,2,60,1,9,0,0,1205.9052282478872,105.69151335895769,16494.699453145848,265.69,5473.32387186416,0.9092051175534871,15.985714285714286,14.520000000000001,1052.4422060266959,16.2,14.8,1055.3695530032635,3,3,False,False,False,True,False,False,True,False
1982-09-11,8.5,72.2151384760507,0.07831525512523473,158.61628364926625,1030.0,9,254,3,36,5,1,613.8286770464309,12.422074721008883,8755.0,72.25,5215.026225115178,0.2798486289500714,6.5857142857142845,8.02,1186.3974431421195,5.0,5.0,1463.5394171945695,0,1,True,False,False,False,False,True,False,False
1988-03-04,14.8,71.85920606922862,2.1688364640355817,358.1730572517188,1000.3377733566205,3,64,1,9,4,0,1063.5162498245836,776.8187870026317,14804.999045677983,219.04000000000002,5163.745496899864,1.472697003472059,15.514285714285716,14.51,1000.9138641407072,14.9,15.3,895.8485389929547,1,1,False,True,False,False,False,True,False,False
1987-11-07,11.0,73.55919495829296,4.76029724025963,48.07756882927913,1004.9413904474658,11,311,4,45,5,1,809.1511445412226,228.8635182164099,11054.355294922123,121.0,5410.955162912152,2.1818105417885465,14.414285714285715,11.413333333333332,942.1729778663281,12.1,14.4,767.2834931079926,0,1,True,False,False,False,False,True,False,False
1990-03-02,17.3,89.42702832158483,0.06292066105251143,149.86110892545722,1030.0,3,61,1,9,4,0,1547.0875899634175,9.429360039652188,17819.0,299.29,7997.193394429535,0.2508399112033638,17.314285714285713,15.610000000000001,965.9489240462286,19.3,17.0,935.8395336816868,1,3,False,True,False,False,False,False,True,False
1985-10-11,14.7,82.42817453912286,1.2690182715229748,167.51352505689258,1004.5475099634293,10,284,4,41,4,0,1211.6941657251061,212.57772402441833,14766.84839646241,216.08999999999997,6794.403957852102,1.1265071111728389,11.714285714285712,9.543333333333331,1060.3463564890887,10.7,11.4,941.1840789290297,0,1,True,False,False,False,False,True,False,False
1983-01-20,11.6,43.900083547276665,0.3737739527569037,111.49993580971054,1003.3974707558103,1,20,1,3,3,0,509.2409691484093,41.67577173973655,11639.4106607674,134.56,1927.2173354578713,0.6113705527394199,12.485714285714286,13.586666666666668,976.5043888403343,13.3,10.5,929.1005509311719,3,1,False,False,False,True,False,True,False,False
1982-10-07,14.9,61.313854038710836,7.140082045423928,302.3845105085091,1014.1438347513593,10,280,4,40,3,0,913.5764251767915,2159.050214296109,15110.743137795254,222.01000000000002,3759.3886970803374,2.672093195497479,9.028571428571428,7.836666666666668,1003.7875924803733,5.8,6.3,998.6025932638555,0,1,True,False,False,False,False,True,False,False
1988-04-11,11.0,48.6209914940703,0.7175147539982146,289.40330373728614,1026.7600648636385,4,102,2,15,0,0,534.8309064347733,207.65114028732944,11294.360713500024,121.0,2364.0008138664566,0.8470624262698793,11.057142857142859,14.143333333333334,1077.503296235205,7.9,13.6,1219.8449101968265,1,1,False,True,False,False,False,True,False,False
1990-10-23,10.9,95.0,0.4246277013126166,352.9687549351219,1002.3911657843771,10,296,4,43,1,0,1035.5,149.88031104327712,10926.06370704971,118.81,9025.0,0.6516346379011912,9.985714285714286,10.313333333333334,882.0253468170034,9.0,14.6,868.1257746762245,0,1,True,False,False,False,False,True,False,False
1982-08-12,7.9,77.45503724816368,4.073280214166815,153.8439121513705,1016.2402343422207,8,224,3,32,3,0,611.8947942604931,626.6493634361951,8028.297851303544,62.410000000000004,5999.282795114423,2.0182369073443325,6.8428571428571425,5.453333333333333,1109.732590142374,10.2,2.2,931.766738175247,2,1,False,False,True,False,False,True,False,False
1987-05-12,12.8,76.6840475526817,4.037101596217828,107.31393888500197,1021.8900211562309,5,132,2,20,1,0,981.5558086743258,433.2372739690639,13080.192270799756,163.84000000000003,5880.443149061949,2.009253989971857,10.22857142857143,10.753333333333334,923.7558954845738,10.6,11.3,1023.4694134959344,1,1,False,True,False,False,False,True,False,False
1988-06-23,10.6,57.72041246948198,5.648269332823984,252.01699365750957,1009.9426306836924,6,175,2,25,3,0,611.8363721765089,1423.459856626208,10705.39188524714,112.36,3331.6460156471308,2.3766087883419065,7.128571428571428,8.59,1225.7290404685123,7.9,2.8,1100.036802495689,2,1,False,False,True,False,False,True,False,False
1984-03-31,11.1,79.11156781982324,0.1851013093199508,241.64647212672529,1019.729799604697,3,91,1,13,5,1,878.1384028000379,44.72907838320385,11319.000775612136,123.21,6258.640162910491,0.4302340169256155,10.871428571428572,12.876666666666665,990.3263581463218,15.3,17.8,826.9217370964568,1,1,False,True,False,False,False,True,False,False
1981-03-22,8.0,61.70492168243732,0.575291855193574,105.73557798930709,993.3216987690741,3,81,1,12,6,1,493.6393734594986,60.8288168214333,7946.573590152593,64.0,3807.4973598357237,0.7584799636071964,12.4,14.533333333333333,963.7313742311414,8.1,10.6,850.2375156112337,1,1,False,True,False,False,False,True,False,False
1981-02-25,18.5,78.96920178674299,4.349797835132439,324.3637511528033,1025.019666345183,2,56,1,9,2,0,1460.9302330547453,1410.916742559901,18962.863827385885,342.25,6236.134830835332,2.0856168955808827,16.02857142857143,17.4,961.7784749364434,14.4,16.6,1043.1701673930438,3,3,False,False,False,True,False,False,True,False
1986-05-24,11.3,62.07637579470978,0.42406634988670766,183.299375002444,1025.4561831221822,5,144,2,21,5,1,701.4630464802206,77.73109689380125,11587.65486928066,127.69000000000001,3853.4764318060306,0.6512037698652455,10.9,10.323333333333332,1005.502812973322,9.6,13.4,1027.8559487800298,1,1,False,True,False,False,False,True,False,False
1987-10-02,10.3,78.03734096583909,2.0888285594910716,294.1395798455306,1016.6698575655103,10,275,4,40,4,0,803.7846119481427,614.4071548580487,10471.699532924757,106.09000000000002,6089.826585018628,1.4452780215207979,13.585714285714287,10.096666666666666,981.7081462052578,9.5,14.9,779.9962147389572,0,1,True,False,False,False,False,True,False,False
1984-07-14,0.1,70.82867906796446,1.0428708549585355,14.510156746663046,1000.7833039775678,7,196,3,28,5,1,7.082867906796446,15.132219571974852,100.07833039775679,0.010000000000000002,5016.701778512706,1.0212104851393446,6.071428571428571,6.416666666666668,1124.7848459109498,0.7,7.4,1298.1083359162465,2,0,False,False,True,False,True,False,False,False
1984-11-20,14.2,72.61753634434436,4.028741653297674,128.29265803440643,1015.8682824500188,11,325,4,47,1,0,1031.1690160896899,516.8579752354876,14425.329610790266,201.64,5273.306584722174,2.007172551949053,12.87142857142857,12.29,975.2384730044323,14.8,11.1,1001.1955942215118,0,1,True,False,False,False,False,True,False,False
1989-11-30,17.7,80.87177487630726,4.452625449981751,263.7845304492251,1009.8958896174003,11,334,4,48,3,0,1431.4304153106384,1174.5337135897057,17875.157246227984,313.28999999999996,6540.243971644121,2.110124510540018,14.985714285714284,12.876666666666667,929.6426941764718,17.9,21.6,882.7496816273341,0,3,True,False,False,False,False,False,True,False
1989-11-17,16.0,65.18748982860876,0.11384429161749168,209.81012772610924,1023.3706228976442,11,321,4,46,4,0,1042.9998372577402,23.88568536515436,16373.929966362308,256.0,4249.408830154971,0.3374081973181619,12.514285714285716,11.110000000000001,1029.4785256666416,13.8,9.7,961.0311966346379,0,3,True,False,False,False,False,False,True,False
1983-02-03,13.0,63.559101504130254,0.018257147777313115,368.17910058840215,1016.9131776621053,2,34,1,5,3,0,826.2683195536933,6.721900247960688,13219.87130960737,169.0,4039.7593840123327,0.13511901338195567,14.72857142857143,13.376666666666667,1014.3327268744666,17.3,10.7,1070.435811197469,3,1,False,False,False,True,False,True,False,False
1984-01-17,11.4,68.26149309769585,0.8741114438403883,88.02735082561946,1016.615990341455,1,17,1,3,1,0,778.1810213137327,76.94571472762662,11589.422289892587,129.96,4659.631439926778,0.9349392728088751,15.642857142857142,15.553333333333333,954.3856646642422,18.2,15.2,1100.5184206285414,3,1,False,False,False,True,False,True,False,False
1986-06-12,9.6,72.74267430672438,1.539448103888758,214.8202507212106,1013.7667120561472,6,163,2,24,3,0,698.3296733445541,330.7046276496753,9732.160435739013,92.16,5291.496665294179,1.2407449793929282,9.77142857142857,9.926666666666668,1035.746945421021,9.7,11.6,1058.610069607075,2,1,False,False,True,False,False,True,False,False
1983-05-29,9.3,64.75365655890872,1.6847101196117045,226.77556808400067,1004.2118542096188,5,149,2,21,6,1,602.2090059978511,382.051094431809,9339.170244149454,86.49000000000001,4193.0360377491015,1.2979638360184402,9.87142857142857,10.293333333333333,1025.543208410731,12.1,6.2,943.4892359660895,1,1,False,True,False,False,False,True,False,False
1985-06-10,10.0,66.69905615806647,5.046278294389422,154.79040052166602,995.1667651481142,6,161,2,24,0,0,666.9905615806647,781.1154383323283,9951.667651481142,100.0,4448.764092376905,2.246392284172429,6.957142857142857,7.7299999999999995,1118.7146165215593,6.5,4.4,1246.807739554771,2,1,False,False,True,False,False,True,False,False
1990-04-20,13.8,94.58813265184712,2.2606623887375696,252.55171635918478,1006.373259480655,4,110,2,16,4,0,1305.3162305954902,570.9341663843278,13887.950980833039,190.44000000000003,8946.914838563427,1.5035499289140914,12.328571428571431,14.610000000000001,976.1069931434752,11.5,18.4,948.7984444762118,1,1,False,True,False,False,False,True,False,False
1985-12-25,13.2,61.83304641758458,0.2696648383650952,240.59239519996615,1002.9595913897978,12,359,4,52,2,0,816.1962127121164,64.87930936346997,13239.06660634533,174.23999999999998,3823.32562927917,0.5192926326890217,13.5,14.270000000000001,961.1493380828646,13.1,12.7,923.6642730683934,3,1,False,False,False,True,False,True,False,False
1987-08-29,9.7,73.469088888404,4.211611572147392,105.69122602636381,1016.2836239533353,8,241,3,35,5,1,712.6501622175188,445.13039060707945,9857.951152347352,94.08999999999999,5397.707022092209,2.052221131395784,9.828571428571427,8.209999999999999,969.7681207335328,11.0,9.4,951.3144077347823,2,1,False,False,True,False,False,True,False,False
1988-09-02,10.0,67.75751774483757,0.43689489480226185,295.5527849836871,1008.0269277977528,9,246,3,35,4,0,677.5751774483757,129.12550290396348,10080.269277977528,100.0,4591.0812109419785,0.660980252959392,10.171428571428573,8.946666666666665,961.0944645631015,15.2,10.6,1033.0882444181307,0,1,True,False,False,False,False,True,False,False
1984-11-29,12.0,61.68119564621342,3.370749561508507,379.1136981960797,1000.578034053781,11,334,4,48,3,0,740.174347754561,1277.897331956304,12006.936408645372,144.0,3804.569896346457,1.835960119803398,13.357142857142858,12.676666666666668,887.4849920093366,10.8,8.8,952.815722908782,0,1,True,False,False,False,False,True,False,False
1989-02-09,16.7,48.40559731382549,2.4449298146241505,435.9813373518438,1007.851340896436,2,40,1,6,3,0,808.3734751408856,1065.9437703112328,16831.117392970482,278.89,2343.1018513082295,1.5636271341416887,15.914285714285713,15.556666666666668,1008.5985428808481,18.5,14.4,1015.7839228334815,3,3,False,False,False,True,False,False,True,False
1982-08-03,9.1,82.15631064810394,0.6647047496052972,104.13826795213113,992.777541907966,8,215,3,31,1,0,747.6224268977459,69.22120132345067,9034.27563136249,82.80999999999999,6749.659379307756,0.8152942717849164,7.1428571428571415,5.306666666666667,1144.8246057503595,8.3,3.5,1010.2013996926722,2,1,False,False,True,False,False,True,False,False
1988-11-03,14.1,48.46561775245365,1.1577285240653432,341.9589247145488,1013.6980279583673,11,308,4,44,3,0,683.3652103095965,395.8956012007464,14293.142194212978,198.81,2348.916104126951,1.075977938465907,13.342857142857142,11.076666666666666,887.1468095463536,15.5,7.3,995.1520716871844,0,1,True,False,False,False,False,True,False,False
1988-12-30,14.1,84.43807672794522,1.000700980072791,249.01812469733343,1016.5482682952064,12,365,4,52,4,0,1190.5768818640274,249.19268144051006,14333.33058296241,198.81,7129.7888015143635,1.000350428636281,14.257142857142856,15.436666666666667,1054.8943529730811,14.8,17.3,985.0959944068246,3,1,False,False,False,True,False,True,False,False
