Date,Temperature,Temperature_C,Humidity,Wind_Speed,Solar_Radiation,Pressure,Energy_Consumption,Month,Day_of_Year,Quarter,Year,Week_of_Year,Day_of_Week,Is_Weekend,Season,Temp_Category,Temp_Humidity_Interaction,Wind_Solar_Interaction,Pressure_Temp_Interaction,Temperature_Squared,Humidity_Squared,Wind_Speed_Sqrt,Temp_MA_7,Temp_MA_30,Energy_MA_7,Temp_Lag_1,Temp_Lag_7,Energy_Lag_1
1981-03-23,8.8,8.8,70.35668857267619,0.15238905567778177,528.4317335394459,1001.867337312076,892.5411229982301,3,82,1,1981,13,0,0,Spring,Cool,619.1388594395505,80.52721286424936,8816.432568346268,77.44000000000001,4950.063626912544,0.39037040830188674,11.985714285714284,14.273333333333333,966.030727705017,8.0,11.7,1041.8400663533503
1981-03-24,13.4,13.4,87.16841067112274,2.17621283208722,50.6384970903456,1024.411994149084,1227.0874755563952,3,83,1,1981,13,1,0,Spring,Cool,1168.0567029930448,110.20014716562146,13727.120721597725,179.56,7598.331818929505,1.4751992516562704,11.87142857142857,14.17,993.9365927494958,8.8,14.2,892.5411229982301
1981-03-25,10.9,10.9,57.22594672589529,1.8095464779207622,454.042551836588,1017.8591833945911,717.3529109237437,3,84,1,1981,13,2,0,Spring,Cool,623.7628193122587,821.611100502053,11094.665099001044,118.81,3274.808978675006,1.3451938439945235,11.828571428571431,14.053333333333333,955.2240115623334,13.4,11.2,1227.0874755563952
1981-03-26,13.4,13.4,52.87259595660218,1.0727848878708444,299.02444767640384,1003.2901513478431,763.788064353094,3,85,1,1981,13,3,0,Spring,Cool,708.4927858184693,320.78890857117204,13444.088028061098,179.56,2795.5114031901053,1.0357532948877568,11.328571428571427,14.020000000000001,917.2856663643854,10.9,16.9,717.3529109237437
1981-03-27,11.0,11.0,57.47364434623195,1.0970281003938402,97.82409911442512,1006.1177644217203,959.5451362041646,3,86,1,1981,13,4,0,Spring,Cool,632.2100878085514,107.31578562423654,11067.295408638924,121.0,3303.2197944371596,1.0473910923785061,10.514285714285714,13.770000000000001,921.7703274286016,13.4,16.7,763.788064353094
1981-03-28,15.0,15.0,78.73103176553111,3.074829204503445,304.9901052723932,1025.291836259408,994.292001418099,3,87,1,1981,13,5,1,Spring,Cool,1180.9654764829668,937.7924827761346,15379.37754389112,225.0,6198.575362865069,1.753519091570846,11.5,13.706666666666669,942.3495396867253,11.0,8.1,959.5451362041646
1981-03-29,15.7,15.7,69.93126664489526,0.4355973216970655,4.541308978579082,1025.0446720825364,1070.05439287646,3,88,1,1981,13,6,1,Spring,Moderate,1097.9208863248555,1.9781820280678841,16093.201351695821,246.48999999999998,4890.38205455944,0.6599979709795065,12.6,13.646666666666668,946.3801577614552,15.0,8.0,994.292001418099
1981-03-30,14.5,14.5,57.05359694349442,3.4324134935578563,89.9251594743735,1013.6988799586941,966.416040728512,3,89,1,1981,14,0,0,Spring,Cool,827.2771556806691,308.6603307901817,14698.633759401064,210.25,3255.1129241907156,1.8526773851801226,13.414285714285715,13.423333333333336,956.9337174372097,15.7,8.8,1070.05439287646
1981-03-31,15.8,15.8,72.69901149670034,2.0924976833979017,73.57005350252194,1024.7479769338163,1042.233174413086,3,90,1,1981,14,1,0,Spring,Moderate,1148.6443816478654,153.94516652148684,16191.018035554298,249.64000000000001,5285.146272597368,1.4465468134138977,13.757142857142856,13.356666666666667,930.5259601310227,14.5,13.4,966.416040728512
1981-04-01,16.7,16.7,66.4561632402206,1.0859049980151805,221.59155039899926,1005.3409598905395,922.9690393207235,4,91,2,1981,14,2,0,Spring,Moderate,1109.817926111684,240.62737209620605,16789.19403017201,278.89,4416.421632610848,1.0420676552005539,14.585714285714285,13.293333333333333,959.8996927591627,15.8,10.9,1042.233174413086
1981-04-02,16.8,16.8,79.52967485799334,1.2250841541231596,274.8326700717546,1015.2735992012083,1066.0098571444446,4,92,2,1981,14,3,0,Spring,Moderate,1336.0985376142883,336.6931491402649,17056.5964665803,282.24,6324.969183018138,1.1068351973637085,15.071428571428571,13.286666666666667,1003.0742345864985,16.7,13.4,922.9690393207235
1981-04-03,17.5,17.5,54.469203591839715,0.5931690497306481,218.98974972077463,998.2564914397531,860.2757798280259,4,93,2,1981,14,4,0,Spring,Moderate,953.211062857195,129.89794174262434,17469.48860019568,306.25,2966.8941399292844,0.7701746878018312,16.0,13.336666666666668,988.8928979613358,16.8,11.0,1066.0098571444446
1981-04-04,17.1,17.1,60.085067801033475,2.789575316116947,183.2322864394361,1009.3567983715104,905.59079836937,4,94,2,1981,14,5,1,Spring,Moderate,1027.4546593976725,511.14026336712095,17260.00125215283,292.41,3610.2153726547895,1.6702021782158432,16.3,13.463333333333333,976.2212975258032,17.5,15.0,860.2757798280259
1981-04-05,18.1,18.1,59.118377703017636,1.4384679726237855,319.07067979777605,1013.2807653449455,878.8214933798728,4,95,2,1981,14,6,1,Spring,Moderate,1070.0426364246193,458.9729538923999,18340.381852743514,327.61000000000007,3494.982582236653,1.1993614853845298,16.642857142857142,13.59,948.9023118834336,17.1,15.7,905.59079836937
1981-04-06,16.6,16.6,43.04727577801822,0.7738399032231565,288.43523881959806,996.1494110258245,834.1937176009463,4,96,2,1981,15,0,0,Spring,Moderate,714.5847779151024,223.2026972943058,16536.08022302869,275.56000000000006,1853.067951908754,0.8796817056317339,16.942857142857143,13.763333333333332,930.0134085794956,18.1,14.5,878.8214933798728
1981-04-07,10.0,10.0,69.44180415596864,1.8129289152578658,95.7839859107252,1018.9311612040033,1040.8989449316957,4,97,2,1981,15,1,0,Spring,Cool,694.4180415596863,173.64955767620575,10189.311612040034,100.0,4822.164164435903,1.346450487488443,16.114285714285717,13.553333333333333,929.8228043678685,16.6,15.8,834.1937176009463
1981-04-08,14.9,14.9,68.91582908269834,10.914369261267643,105.28801572923823,1020.6020163262554,920.0834247670374,4,98,2,1981,15,2,0,Spring,Cool,1026.8458533322053,1149.1522824550618,15206.970043261204,222.01000000000002,4749.39149815569,3.3036902489894,15.857142857142858,13.513333333333334,929.4105737173419,10.0,16.7,1040.8989449316957
1981-04-09,15.9,15.9,65.07670184963692,1.1427877347937054,277.09384646589336,1023.1111907144435,974.5873594533131,4,99,2,1981,15,3,0,Spring,Moderate,1034.719559409227,316.6594491280331,16267.467932359652,252.81,4234.977123626537,1.069012504507644,15.72857142857143,13.65,916.350216904323,14.9,16.8,920.0834247670374
1981-04-10,13.0,13.0,61.481192999372794,5.068817434221933,160.1539925789963,1030.0,1001.2775776002418,4,100,2,1981,15,4,0,Spring,Cool,799.2555089918463,811.7913497446666,13390.0,169.0,3779.9370926261263,2.2514034365750475,15.085714285714287,13.676666666666668,936.4933308717825,15.9,17.5,974.5873594533131
1981-04-11,7.6,7.6,43.769438869243785,0.8462915069717716,168.7570468208295,1017.1671434925892,1061.5731158312456,4,101,2,1981,15,5,1,Spring,Cool,332.64773540625276,142.8176554661056,7730.470290543677,57.76,1915.7637789284688,0.9199410345080665,13.728571428571428,13.44,958.7765190806219,13.0,17.1,1001.2775776002418
1981-04-12,11.5,11.5,58.69032015851961,0.11257508333606396,185.86043087068043,1012.3591712343116,946.3308443114288,4,102,2,1981,15,6,1,Spring,Cool,674.9386818229756,20.923253494143605,11642.130469194582,132.25,3444.5536803095333,0.3355221055848094,12.785714285714286,13.430000000000001,968.420712070844,7.6,18.1,1061.5731158312456
1981-04-13,13.5,13.5,59.85928225209846,0.4569205862621254,27.24018684441033,996.9791699050055,1022.8242096303812,4,103,2,1981,16,0,0,Spring,Cool,808.1003104033292,12.446602142837804,13459.218793717575,182.25,3583.1336717363897,0.6759590122648897,12.342857142857142,13.503333333333334,995.3679252179062,11.5,16.6,946.3308443114288
1981-04-14,13.0,13.0,52.96584096167572,1.0849598989263114,92.06731504944148,1016.9195243160085,1005.304577435712,4,104,2,1981,16,1,0,Spring,Cool,688.5559325017844,99.8893448304589,13219.953816108111,169.0,2805.3803087775254,1.0416140834907675,12.77142857142857,13.583333333333334,990.2830155756229,13.5,10.0,1022.8242096303812
1981-04-15,13.3,13.3,62.580714325009865,0.4959868570636121,235.5155783243037,1018.5943284540807,960.4677164631738,4,105,2,1981,16,2,0,Spring,Cool,832.3235005226312,116.81263148259036,13547.304568439275,176.89000000000001,3916.3458054284947,0.7042633435467248,12.542857142857144,13.636666666666667,996.0522001036422,13.0,14.9,1005.304577435712
1981-04-16,12.1,12.1,71.06076285221808,0.0004541279906669471,91.39431915747583,999.4398772840058,1098.453934754015,4,106,2,1981,16,3,0,Spring,Cool,859.8352305118387,0.04150471851735817,12093.22251513647,146.41,5049.632017139176,0.02131027899082851,12.0,13.566666666666666,1013.7474251465998,13.3,15.9,960.4677164631738
1981-04-17,12.4,12.4,93.29278851815795,4.9302442276056935,137.81240094014154,1010.599126800328,1126.022761470614,4,107,2,1981,16,4,0,Spring,Cool,1156.8305776251586,679.4487942276143,12531.429172324068,153.76000000000002,8703.544389493743,2.220415327727156,11.914285714285715,13.606666666666667,1031.56816569951,12.1,13.0,1098.453934754015
1981-04-18,13.2,13.2,67.61866719247759,3.7142531308341833,234.42574704413607,1013.1113259271734,1028.1038704683433,4,108,2,1981,16,5,1,Spring,Cool,892.5664069407042,870.7165649068247,13373.069502238688,174.23999999999998,4572.284152887045,1.92723976993891,12.714285714285714,13.483333333333333,1026.7868449333812,12.4,7.6,1126.022761470614
1981-04-19,13.8,13.8,68.86325586084146,2.711858032418981,331.3676966419021,1018.2952544432806,957.98988577364,4,109,2,1981,16,6,1,Spring,Cool,950.3129308796123,898.6221498225185,14052.474511317272,190.44000000000003,4742.148007755716,1.6467720037755624,13.042857142857144,13.386666666666667,1028.4524222851255,13.2,11.5,1028.1038704683433
1981-04-20,10.6,10.6,63.883311263507494,0.3674000424297356,358.68131778789956,1021.5624141229655,807.1912454161741,4,110,2,1981,17,0,0,Spring,Cool,677.1630993931794,131.77953137402778,10828.561589703433,112.36,4081.0774579901836,0.606135333427887,12.62857142857143,13.469999999999999,997.6477131116675,13.8,13.5,957.98988577364
1981-04-21,9.0,9.0,36.21843177051438,0.2564932233318262,372.57353158165824,1007.6344271618881,761.5907082983138,4,111,2,1981,17,1,0,Spring,Cool,325.9658859346294,95.56258604350148,9068.709844456993,81.0,1311.7747999154053,0.5064516001868552,12.057142857142859,13.503333333333332,962.8314460920391,10.6,13.0,807.1912454161741
1981-04-22,10.0,10.0,64.60229186826174,0.1399969312954665,148.4177379811026,1015.0136082868448,920.537580123648,4,112,2,1981,17,2,0,Spring,Cool,646.0229186826175,20.77802786716897,10150.136082868448,100.0,4173.4561146320775,0.37416163792599916,11.585714285714285,13.543333333333333,957.1271409006783,9.0,13.3,761.5907082983138
1981-04-23,9.8,9.8,65.90345314911539,2.574920350562439,136.50153885776248,1018.7373548222987,975.050970714553,4,113,2,1981,17,3,0,Spring,Cool,645.8538408613309,351.48059028794216,9983.626077258528,96.04000000000002,4343.265136977648,1.6046558355493052,11.257142857142856,13.423333333333334,939.498146037898,10.0,12.1,920.537580123648
1981-04-24,11.5,11.5,95.0,5.284748548458483,57.09409874162454,1011.182207672199,1121.401774022406,4,114,2,1981,17,4,0,Spring,Cool,1092.5,301.7279554503456,11628.595388230287,132.25,9025.0,2.2988580966337357,11.128571428571428,13.443333333333333,938.8380049738682,9.8,12.4,975.050970714553
1981-04-25,8.9,8.9,62.114585528283165,1.1261187939093156,435.6856358402986,1008.785377026378,921.4759770871202,4,115,2,1981,17,5,1,Spring,Cool,552.8198112017202,490.6337827560903,8978.189855534765,79.21000000000001,3858.2217353504043,1.061187445227899,10.514285714285716,13.293333333333331,923.6054487765507,11.5,13.2,1121.401774022406
1981-04-26,7.4,7.4,69.52321013500419,0.25371467777865797,131.91104513806349,1020.1257944661006,1151.3921775037297,4,116,2,1981,17,6,1,Spring,Cool,514.4717549990311,33.46776831264978,7548.930879049145,54.760000000000005,4833.476747475949,0.503700980521835,9.6,13.173333333333334,951.234347595135,8.9,13.8,921.4759770871202
1981-04-27,9.9,9.9,64.47932345442135,1.436490315600569,428.8753229353301,1011.2228413372985,914.7501480537775,4,117,2,1981,18,0,0,Spring,Cool,638.3453021987714,616.0752479966683,10011.106129239255,98.01,4157.583153139891,1.198536739362031,9.5,13.003333333333332,966.5999051147927,7.4,10.6,1151.3921775037297
1981-04-28,9.3,9.3,47.46982943570702,0.8579749268688033,206.19740645210277,1001.029143184497,853.302422231522,4,118,2,1981,18,1,0,Spring,Cool,441.4694137520753,176.91220472127978,9309.571031615822,86.49000000000001,2253.3847066551166,0.9262693597808379,9.542857142857143,12.79,979.7015785338224,9.9,9.0,914.7501480537775
1981-04-29,9.9,9.9,82.14234221772531,0.9394470948646102,341.95851086741834,1026.730423293848,998.3749211497721,4,119,2,1981,18,2,0,Spring,Cool,813.2091879554806,321.2519295986244,10164.631190609094,98.01,6747.364385013899,0.9692507904895462,9.528571428571428,12.636666666666667,990.8211986804116,9.3,10.0,853.302422231522
1981-04-30,7.4,7.4,76.27899549030161,1.9421836277527298,156.4184824458217,1002.1370834300208,1080.052556812594,4,120,2,1981,18,3,0,Spring,Cool,564.464566628232,303.79341568420267,7415.814417382154,54.760000000000005,5818.485153009454,1.3936224839434566,9.185714285714287,12.356666666666666,1005.821425265846,9.9,9.8,998.3749211497721
1981-05-01,8.6,8.6,76.8654792056457,2.536795913644499,251.32141422038376,1012.0549345773092,1123.636002710181,5,121,2,1981,18,4,0,Spring,Cool,661.043121168553,637.551136605626,8703.672437364858,73.96,5908.3018935135515,1.5927322165525812,8.771428571428572,12.086666666666668,1006.1406007926709,7.4,11.5,1080.052556812594
1981-05-02,11.9,11.9,51.35918817807892,0.23442449463870083,349.9369736412494,1016.217635594639,914.835315079596,5,122,2,1981,18,5,1,Spring,Cool,611.1743393191391,82.03379820124626,12092.989863576204,141.61,2637.766210311321,0.48417403342052623,9.200000000000001,11.923333333333334,1005.191934791596,8.6,8.9,1123.636002710181
1981-05-03,14.0,14.0,86.04191466404149,0.07247800582298397,110.17600146991991,1017.5520824810164,1126.8947137333423,5,123,2,1981,18,6,1,Spring,Cool,1204.5868052965807,7.985336876089946,14245.72915473423,196.0,7403.211079054197,0.2692173950973153,10.142857142857142,11.806666666666667,1001.6922971101121,11.9,7.4,914.835315079596
1981-05-04,8.6,8.6,43.97223405811579,10.345239092782803,373.9165071825782,1014.6961680671764,678.80957297098,5,124,2,1981,19,0,0,Spring,Cool,378.16121289979577,3868.2556675420096,8726.387045377716,73.96,1933.557368061718,3.216401575174158,9.957142857142857,11.523333333333335,967.9865006697125,14.0,9.9,1126.8947137333423
1981-05-05,10.0,10.0,73.80285640700406,0.5298287336130884,64.89598276905632,990.0,1024.8586461253003,5,125,2,1981,19,1,0,Spring,Cool,738.0285640700406,34.38375636710591,9900.0,100.0,5446.86161383286,0.7278933531865011,10.057142857142859,11.253333333333334,992.4945326545379,8.6,9.3,678.80957297098
1981-05-06,13.5,13.5,95.0,0.11066715366031704,519.3363653094807,1005.9748631017666,961.7826104203663,5,126,2,1981,19,2,0,Spring,Cool,1282.5,57.47347734109484,13580.660651873848,182.25,9025.0,0.3326667306183728,10.571428571428571,11.15,987.2670596931941,10.0,9.9,1024.8586461253003
1981-05-07,12.0,12.0,50.14195512303968,0.4211342569258183,186.41514869893183,1015.9629034848343,877.4735468340637,5,127,2,1981,19,3,0,Spring,Cool,601.7034614764761,78.50580512704057,12191.554841818011,144.0,2514.2156635609253,0.648948578028967,11.228571428571428,11.216666666666667,958.3272011248328,13.5,7.4,961.7826104203663
1981-05-08,10.5,10.5,56.50553405595842,0.07947401322443562,93.34696697625382,1011.9090679172375,1100.4201838056272,5,128,2,1981,19,4,0,Spring,Cool,593.3081075875634,7.418658087931751,10625.045213130994,110.25,3192.875378949077,0.2819113570334399,11.5,11.07,955.0106555670393,12.0,8.6,877.4735468340637
1981-05-09,10.7,10.7,66.49477047631461,0.9945388335703133,294.9538931518671,1018.116663001659,1026.551916754785,5,129,2,1981,19,5,1,Spring,Cool,711.4940440965663,293.3431008522807,10893.848294117752,114.48999999999998,4421.554500697762,0.997265678528201,11.328571428571427,10.896666666666668,970.9701700920663,10.5,11.9,1100.4201838056272
1981-05-10,8.1,8.1,57.44786518825701,3.243039048666513,213.2943899181713,1023.2149498640744,926.1505782497454,5,130,2,1981,19,6,1,Spring,Cool,465.32770802488176,691.7220353661305,8288.041093899003,65.61,3300.2572146881516,1.8008439823223201,10.485714285714284,10.733333333333333,942.2924364515526,10.7,14.0,1026.551916754785
1981-05-11,10.1,10.1,41.74004853400801,0.8348055074936674,29.007339887994515,1018.0668737951919,888.2920805796946,5,131,2,1981,20,0,0,Spring,Cool,421.57449019348087,24.215487096238565,10282.475425331439,102.00999999999999,1742.2316516213443,0.9136769163624894,10.700000000000001,10.816666666666666,972.218508967083,8.1,8.6,926.1505782497454
1981-05-12,10.6,10.6,66.0284446220904,1.1746338152728044,120.89534719037991,1005.7098427751895,1016.3040391730165,5,132,2,1981,20,1,0,Spring,Cool,699.9015129941582,142.00776291896628,10660.524333417008,112.36,4359.75549921246,1.0838052478525855,10.785714285714286,10.786666666666665,970.9964222596142,10.1,10.0,888.2920805796946
1981-05-13,5.3,5.3,49.06544429410843,2.251474371170201,67.93832904693292,1007.6149734777733,1109.479342187284,5,133,2,1981,20,2,0,Spring,Cool,260.04685475877466,152.9614066692975,5340.359359432198,28.09,2407.4178237782576,1.5004913765730883,9.614285714285714,10.513333333333332,992.0959553691738,10.6,13.5,1016.3040391730165
1981-05-14,6.6,6.6,72.10388645952773,1.422190862436618,73.71039369077923,1029.3144040179827,1271.2163928367609,5,134,2,1981,20,3,0,Spring,Cool,475.88565063288297,104.83024837363195,6793.475066518686,43.559999999999995,5198.970442568466,1.1925564399375896,8.842857142857143,10.3,1048.3449333695592,5.3,12.0,1109.479342187284
1981-05-15,8.5,8.5,51.20863648649295,3.952985743076132,71.30677493626905,1011.2089084914619,1002.8129708523053,5,135,2,1981,20,4,0,Spring,Cool,435.2734101351901,281.87466470781004,8595.275722177426,72.25,2622.324450805777,1.9882116947337707,8.557142857142857,10.139999999999999,1034.4010458047987,6.6,10.5,1271.2163928367609
1981-05-16,11.2,11.2,88.24901607526309,4.0203634923238445,242.91939777032673,1012.0459181823335,1025.6951916426829,5,136,2,1981,20,5,1,Spring,Cool,988.3889800429465,976.6242783731159,11334.914283642134,125.43999999999998,7787.888838252043,2.0050844102740024,8.62857142857143,10.110000000000001,1034.27865650307,8.5,10.7,1002.8129708523053
1981-05-17,9.8,9.8,53.251200614956446,0.0199202666945551,310.8181592403071,1018.0987598290676,931.7852394534692,5,137,2,1981,20,6,1,Spring,Cool,521.8617660265732,6.191580625577614,9977.367846324863,96.04000000000002,2835.690366934338,0.14113917491099026,8.871428571428572,10.023333333333333,1035.0836081036018,11.2,8.1,1025.6951916426829
